,CON,GRN,LAB,LD,PC,REF,SNP
0,0.8166156043813126,-0.032625663080076084,-0.4463098040863339,-0.08073733413425224,0.006066821202008736,-0.35048770177427596,0.05903496445607977
1,0.08020018623639838,-0.1557773405662456,0.7099778626480612,-0.08329364809909943,-0.009246191372763205,-0.674891568807835,0.052257356678128405
2,-0.33862280219357255,0.32060961644150915,-0.32898027819436265,0.6217613913176899,0.019490879330196675,-0.5326891967887004,0.05992616918504929
